NR_solar_pv,NER_solar_pv,ER_solar_pv,WR_solar_pv,SR_solar_pv,NR_onshore_wind,NER_onshore_wind,ER_onshore_wind,WR_onshore_wind,SR_onshore_wind
0,0,0,0,0,0.589511573,0.025352208,0.320604116,0.302340716,0.161947623
0,0,0,0,0,0.623819411,0.206886709,0.087928981,0.39352867,0.016573334
0,0,0,0,0,0.623697937,0.302340716,0.274061024,0.744931817,0.025352208
0,0,0,0,0,0.575999022,0.39352867,0.161947623,0.589511573,0.206886709
0,0,0,0,0,0.583417833,0.744931817,0.016573334,0.623819411,0.302340716
0,0,0,0,0,0.491086632,0.589511573,0.025352208,0.623697937,0.39352867
0,0,0,0,0,0.332933605,0.623819411,0.206886709,0.575999022,0.744931817
0,0,0,0,0,0.225157857,0.623697937,0.302340716,0.583417833,0.589511573
0,0.0043,0.0043,0,0,0.25522694,0.575999022,0.39352867,0.491086632,0.623819411
0.0043,0.0961,0.0961,0,0.0043,0.273181945,0.583417833,0.744931817,0.332933605,0.623697937
0.0961,0.2305,0.2305,0.0043,0.0961,0.189565584,0.491086632,0.589511573,0.225157857,0.575999022
0.2305,0.3627,0.3627,0.0961,0.2305,0.322386295,0.332933605,0.623819411,0.25522694,0.583417833
0.3627,0.4839,0.4839,0.2305,0.3627,0.269486487,0.225157857,0.623697937,0.273181945,0.491086632
0.4839,0.5896,0.5896,0.3627,0.4839,0.29595688,0.25522694,0.575999022,0.189565584,0.332933605
0.5896,0.6302,0.6302,0.4839,0.5896,0.446696162,0.273181945,0.583417833,0.322386295,0.225157857
0.6302,0.6216,0.6216,0.5896,0.6302,0.830243707,0.189565584,0.491086632,0.269486487,0.25522694
0.6216,0.6042,0.6042,0.6302,0.6216,0.930709779,0.322386295,0.332933605,0.29595688,0.273181945
0.6042,0.5685,0.5685,0.6216,0.6042,0.77305305,0.269486487,0.225157857,0.446696162,0.189565584
0.5685,0.4758,0.4758,0.6042,0.5685,0.098763205,0.29595688,0.25522694,0.830243707,0.322386295
0.4758,0.3732,0.3732,0.5685,0.4758,0.2546314,0.446696162,0.273181945,0.930709779,0.269486487
0.3732,0.2119,0.2119,0.4758,0.3732,0.467610925,0.830243707,0.189565584,0.77305305,0.29595688
0.2119,0.1158,0.1158,0.3732,0.2119,0.531553447,0.930709779,0.322386295,0.098763205,0.446696162
0.1158,0.1682,0.1682,0.2119,0.1158,0.718726754,0.77305305,0.269486487,0.2546314,0.830243707
0.1682,0,0,0.1158,0.1682,0.64421773,0.098763205,0.29595688,0.467610925,0.930709779
0,0,0,0.1682,0,0.720784247,0.2546314,0.446696162,0.531553447,0.77305305
0,0,0,0,0,0.748633087,0.467610925,0.830243707,0.718726754,0.098763205
0,0,0,0,0,0.748998642,0.531553447,0.930709779,0.64421773,0.2546314
0,0,0,0,0,0.840037346,0.718726754,0.77305305,0.720784247,0.467610925
0,0,0,0,0,0.847282112,0.64421773,0.098763205,0.748633087,0.531553447
0,0,0,0,0,0.242995247,0.720784247,0.2546314,0.748998642,0.718726754
0,0,0,0,0,0.216114059,0.748633087,0.467610925,0.840037346,0.64421773
0,0,0,0,0,0.055512123,0.748998642,0.531553447,0.847282112,0.720784247
0,0.2137,0.2137,0,0,0.164602801,0.840037346,0.718726754,0.242995247,0.748633087
0.2137,0.1337,0.1337,0,0.2137,0.048733409,0.847282112,0.64421773,0.216114059,0.748998642
0.1337,0.2722,0.2722,0.2137,0.1337,0.064304769,0.242995247,0.720784247,0.055512123,0.840037346
0.2722,0.4308,0.4308,0.1337,0.2722,0.051508918,0.216114059,0.748633087,0.164602801,0.847282112
0.4308,0.5428,0.5428,0.2722,0.4308,0.043250464,0.055512123,0.748998642,0.048733409,0.242995247
0.5428,0.6218,0.6218,0.4308,0.5428,0.029379277,0.164602801,0.840037346,0.064304769,0.216114059
0.6218,0.6687,0.6687,0.5428,0.6218,0.047085375,0.048733409,0.847282112,0.051508918,0.055512123
0.6687,0.6634,0.6634,0.6218,0.6687,0.193007842,0.064304769,0.242995247,0.043250464,0.164602801
0.6634,0.6569,0.6569,0.6687,0.6634,0.219697356,0.051508918,0.216114059,0.029379277,0.048733409
0.6569,0.5749,0.5749,0.6634,0.6569,0.261437625,0.043250464,0.055512123,0.047085375,0.064304769
0.5749,0.3695,0.3695,0.6569,0.5749,0.179465726,0.029379277,0.164602801,0.193007842,0.051508918
0.3695,0.2678,0.2678,0.5749,0.3695,0.370052457,0.047085375,0.048733409,0.219697356,0.043250464
0.2678,0.1913,0.1913,0.3695,0.2678,0.558752239,0.193007842,0.064304769,0.261437625,0.029379277
0.1913,0.0951,0.0951,0.2678,0.1913,0.56825763,0.219697356,0.051508918,0.179465726,0.047085375
0.0951,0,0,0.1913,0.0951,0.44103545,0.261437625,0.043250464,0.370052457,0.193007842
0,0,0,0.0951,0,0.532149136,0.179465726,0.029379277,0.558752239,0.219697356
0,0,0,0,0,0.69571346,0.370052457,0.047085375,0.56825763,0.261437625
0,0,0,0,0,0.645955563,0.558752239,0.193007842,0.44103545,0.179465726
0,0,0,0,0,0.658834159,0.56825763,0.219697356,0.532149136,0.370052457
0,0,0,0,0,0.38859278,0.44103545,0.261437625,0.69571346,0.558752239
0,0,0,0,0,0.416368484,0.532149136,0.179465726,0.645955563,0.56825763
0,0,0,0,0,0.143241048,0.69571346,0.370052457,0.658834159,0.44103545
0,0,0,0,0,0.010817611,0.645955563,0.558752239,0.38859278,0.532149136
0,0,0,0,0,0.029109452,0.658834159,0.56825763,0.416368484,0.69571346
0,0.0045,0.0045,0,0,0.021189345,0.38859278,0.44103545,0.143241048,0.645955563
0.0045,0.0667,0.0667,0,0.0045,0.0332046,0.416368484,0.532149136,0.010817611,0.658834159
0.0667,0.0988,0.0988,0.0045,0.0667,0.029827075,0.143241048,0.69571346,0.029109452,0.38859278
0.0988,0.1514,0.1514,0.0667,0.0988,0.039100565,0.010817611,0.645955563,0.021189345,0.416368484
0.1514,0.2216,0.2216,0.0988,0.1514,0.268610835,0.029109452,0.658834159,0.0332046,0.143241048
0.2216,0.2792,0.2792,0.1514,0.2216,0.178610861,0.021189345,0.38859278,0.029827075,0.010817611
0.2792,0.3546,0.3546,0.2216,0.2792,0.17755425,0.0332046,0.416368484,0.039100565,0.029109452
0.3546,0.5518,0.5518,0.2792,0.3546,0.161512882,0.029827075,0.143241048,0.268610835,0.021189345
0.5518,0.5912,0.5912,0.3546,0.5518,0.100277871,0.039100565,0.010817611,0.178610861,0.0332046
0.5912,0.5081,0.5081,0.5518,0.5912,0.082407333,0.268610835,0.029109452,0.17755425,0.029827075
0.5081,0.3934,0.3934,0.5912,0.5081,0.257081002,0.178610861,0.021189345,0.161512882,0.039100565
0.3934,0.2812,0.2812,0.5081,0.3934,0.543916464,0.17755425,0.0332046,0.100277871,0.268610835
0.2812,0.1914,0.1914,0.3934,0.2812,0.599047542,0.161512882,0.029827075,0.082407333,0.178610861
0.1914,0.0871,0.0871,0.2812,0.1914,0.61217916,0.100277871,0.039100565,0.257081002,0.17755425
0.0871,0.0176,0.0176,0.1914,0.0871,0.950617909,0.082407333,0.268610835,0.543916464,0.161512882
0.0176,0,0,0.0871,0.0176,0.896876037,0.257081002,0.178610861,0.599047542,0.100277871
0,0,0,0.0176,0,0.901314676,0.543916464,0.17755425,0.61217916,0.082407333
0,0,0,0,0,0.905268729,0.599047542,0.161512882,0.950617909,0.257081002
0,0,0,0,0,0.797776461,0.61217916,0.100277871,0.896876037,0.543916464
0,0,0,0,0,0.781698048,0.950617909,0.082407333,0.901314676,0.599047542
0,0,0,0,0,0.807386637,0.896876037,0.257081002,0.905268729,0.61217916
0,0,0,0,0,0.689081967,0.901314676,0.543916464,0.797776461,0.950617909
0,0,0,0,0,0.417755067,0.905268729,0.599047542,0.781698048,0.896876037
0,0,0,0,0,0.616696656,0.797776461,0.61217916,0.807386637,0.901314676
0,0.145,0.145,0,0,0.423230201,0.781698048,0.950617909,0.689081967,0.905268729
0.145,0.1338,0.1338,0,0.145,0.739763916,0.807386637,0.896876037,0.417755067,0.797776461
0.1338,0.2663,0.2663,0.145,0.1338,0.850536525,0.689081967,0.901314676,0.616696656,0.781698048
0.2663,0.4101,0.4101,0.1338,0.2663,0.987946272,0.417755067,0.905268729,0.423230201,0.807386637
0.4101,0.5025,0.5025,0.2663,0.4101,0.992906868,0.616696656,0.797776461,0.739763916,0.689081967
0.5025,0.5635,0.5635,0.4101,0.5025,0.954949856,0.423230201,0.781698048,0.850536525,0.417755067
0.5635,0.5587,0.5587,0.5025,0.5635,0.957483649,0.739763916,0.807386637,0.987946272,0.616696656
0.5587,0.5235,0.5235,0.5635,0.5587,0.995159686,0.850536525,0.689081967,0.992906868,0.423230201
0.5235,0.5203,0.5203,0.5587,0.5235,0.957313597,0.987946272,0.417755067,0.954949856,0.739763916
0.5203,0.5073,0.5073,0.5235,0.5203,0.839267194,0.992906868,0.616696656,0.957483649,0.850536525
0.5073,0.4417,0.4417,0.5203,0.5073,0.669839799,0.954949856,0.423230201,0.995159686,0.987946272
0.4417,0.3374,0.3374,0.5073,0.4417,0.615554631,0.957483649,0.739763916,0.957313597,0.992906868
0.3374,0.2166,0.2166,0.4417,0.3374,0.531172693,0.995159686,0.850536525,0.839267194,0.954949856
0.2166,0.1064,0.1064,0.3374,0.2166,0.374284714,0.957313597,0.987946272,0.669839799,0.957483649
0.1064,0.0064,0.0064,0.2166,0.1064,0.899301589,0.839267194,0.992906868,0.615554631,0.995159686
0.0064,0,0,0.1064,0.0064,0.987569451,0.669839799,0.954949856,0.531172693,0.957313597
0,0,0,0.0064,0,0.831888318,0.615554631,0.957483649,0.374284714,0.839267194
0,0,0,0,0,0.820104659,0.531172693,0.995159686,0.899301589,0.669839799
0,0,0,0,0,0.661965132,0.374284714,0.957313597,0.987569451,0.615554631
0,0,0,0,0,0.557559967,0.899301589,0.839267194,0.831888318,0.531172693
0,0,0,0,0,0.71585691,0.987569451,0.669839799,0.820104659,0.374284714
0,0,0,0,0,0.532644331,0.831888318,0.615554631,0.661965132,0.899301589
0,0,0,0,0,0.381418973,0.820104659,0.531172693,0.557559967,0.987569451
0,0,0,0,0,0.719067872,0.661965132,0.374284714,0.71585691,0.831888318
0,0.0797,0.0797,0,0,0.915469408,0.557559967,0.899301589,0.532644331,0.820104659
0.0797,0.1161,0.1161,0,0.0797,0.991534948,0.71585691,0.987569451,0.381418973,0.661965132
0.1161,0.2643,0.2643,0.0797,0.1161,0.994274199,0.532644331,0.831888318,0.719067872,0.557559967
0.2643,0.423,0.423,0.1161,0.2643,0.984071434,0.381418973,0.820104659,0.915469408,0.71585691
0.423,0.5249,0.5249,0.2643,0.423,0.930274308,0.719067872,0.661965132,0.991534948,0.532644331
0.5249,0.6044,0.6044,0.423,0.5249,0.940155029,0.915469408,0.557559967,0.994274199,0.381418973
0.6044,0.645,0.645,0.5249,0.6044,0.849161148,0.991534948,0.71585691,0.984071434,0.719067872
0.645,0.6586,0.6586,0.6044,0.645,0.938407242,0.994274199,0.532644331,0.930274308,0.915469408
0.6586,0.6612,0.6612,0.645,0.6586,0.88310343,0.984071434,0.381418973,0.940155029,0.991534948
0.6612,0.5838,0.5838,0.6586,0.6612,0.43992117,0.930274308,0.719067872,0.849161148,0.994274199
0.5838,0.4878,0.4878,0.6612,0.5838,0.482916027,0.940155029,0.915469408,0.938407242,0.984071434
0.4878,0.3664,0.3664,0.5838,0.4878,0.635671675,0.849161148,0.991534948,0.88310343,0.930274308
0.3664,0.2178,0.2178,0.4878,0.3664,0.544813573,0.938407242,0.994274199,0.43992117,0.940155029
0.2178,0.1144,0.1144,0.3664,0.2178,0.408325285,0.88310343,0.984071434,0.482916027,0.849161148
0.1144,0.0513,0.0513,0.2178,0.1144,0.781023324,0.43992117,0.930274308,0.635671675,0.938407242
0.0513,0,0,0.1144,0.0513,0.815511405,0.482916027,0.940155029,0.544813573,0.88310343
0,0,0,0.0513,0,0.918238223,0.635671675,0.849161148,0.408325285,0.43992117
0,0,0,0,0,0.966636121,0.544813573,0.938407242,0.781023324,0.482916027
0,0,0,0,0,0.959990978,0.408325285,0.88310343,0.815511405,0.635671675
0,0,0,0,0,0.725447237,0.781023324,0.43992117,0.918238223,0.544813573
0,0,0,0,0,0.245298237,0.815511405,0.482916027,0.966636121,0.408325285
0,0,0,0,0,0.279651493,0.918238223,0.635671675,0.959990978,0.781023324
0,0,0,0,0,0.388571203,0.966636121,0.544813573,0.725447237,0.815511405
0,0,0,0,0,0.398834586,0.959990978,0.408325285,0.245298237,0.918238223
0,0.1791,0.1791,0,0,0.250578254,0.725447237,0.781023324,0.279651493,0.966636121
0.1791,0.1294,0.1294,0,0.1791,0.184600756,0.245298237,0.815511405,0.388571203,0.959990978
0.1294,0.2651,0.2651,0.1791,0.1294,0.186699167,0.279651493,0.918238223,0.398834586,0.725447237
0.2651,0.4225,0.4225,0.1294,0.2651,0.201297894,0.388571203,0.966636121,0.250578254,0.245298237
0.4225,0.5401,0.5401,0.2651,0.4225,0.112629965,0.398834586,0.959990978,0.184600756,0.279651493
0.5401,0.6252,0.6252,0.4225,0.5401,0.120832451,0.250578254,0.725447237,0.186699167,0.388571203
0.6252,0.668,0.668,0.5401,0.6252,0.072467804,0.184600756,0.245298237,0.201297894,0.398834586
0.668,0.6618,0.6618,0.6252,0.668,0.054361761,0.186699167,0.279651493,0.112629965,0.250578254
0.6618,0.656,0.656,0.668,0.6618,0.092879415,0.201297894,0.388571203,0.120832451,0.184600756
0.656,0.5945,0.5945,0.6618,0.656,0.072004206,0.112629965,0.398834586,0.072467804,0.186699167
0.5945,0.4964,0.4964,0.656,0.5945,0.066791676,0.120832451,0.250578254,0.054361761,0.201297894
0.4964,0.3775,0.3775,0.5945,0.4964,0.190585867,0.072467804,0.184600756,0.092879415,0.112629965
0.3775,0.2189,0.2189,0.4964,0.3775,0.457088739,0.054361761,0.186699167,0.072004206,0.120832451
0.2189,0.1124,0.1124,0.3775,0.2189,0.45988068,0.092879415,0.201297894,0.066791676,0.072467804
0.1124,0.0028,0.0028,0.2189,0.1124,0.472866714,0.072004206,0.112629965,0.190585867,0.054361761
0.0028,0,0,0.1124,0.0028,0.466151059,0.066791676,0.120832451,0.457088739,0.092879415
0,0,0,0.0028,0,0.474777311,0.190585867,0.072467804,0.45988068,0.072004206
0,0,0,0,0,0.806126058,0.457088739,0.054361761,0.472866714,0.066791676
0,0,0,0,0,0.779218495,0.45988068,0.092879415,0.466151059,0.190585867
0,0,0,0,0,0.442314804,0.472866714,0.072004206,0.474777311,0.457088739
0,0,0,0,0,0.624453485,0.466151059,0.066791676,0.806126058,0.45988068
0,0,0,0,0,0.696367621,0.474777311,0.190585867,0.779218495,0.472866714
0,0,0,0,0,0.65118432,0.806126058,0.457088739,0.442314804,0.466151059
0,0,0,0,0,0.172671884,0.779218495,0.45988068,0.624453485,0.474777311
0,0.0002,0.0002,0,0,0.051805969,0.442314804,0.472866714,0.696367621,0.806126058
0.0002,0.049,0.049,0,0.0002,0.036903031,0.624453485,0.466151059,0.65118432,0.779218495
0.049,0.159,0.159,0.0002,0.049,0.026239254,0.696367621,0.474777311,0.172671884,0.442314804
0.159,0.3285,0.3285,0.049,0.159,0.01181122,0.65118432,0.806126058,0.051805969,0.624453485
0.3285,0.4663,0.4663,0.159,0.3285,0.190033689,0.172671884,0.779218495,0.036903031,0.696367621
0.4663,0.5564,0.5564,0.3285,0.4663,0.529028535,0.051805969,0.442314804,0.026239254,0.65118432
0.5564,0.622,0.622,0.4663,0.5564,0.826584518,0.036903031,0.624453485,0.01181122,0.172671884
0.622,0.6377,0.6377,0.5564,0.622,0.861350298,0.026239254,0.696367621,0.190033689,0.051805969
0.6377,0.6379,0.6379,0.622,0.6377,0.827531636,0.01181122,0.65118432,0.529028535,0.036903031
0.6379,0.5803,0.5803,0.6377,0.6379,0.568184793,0.190033689,0.172671884,0.826584518,0.026239254
0.5803,0.4878,0.4878,0.6379,0.5803,0.277791977,0.529028535,0.051805969,0.861350298,0.01181122
0.4878,0.3666,0.3666,0.5803,0.4878,0.586958945,0.826584518,0.036903031,0.827531636,0.190033689
0.3666,0.2138,0.2138,0.4878,0.3666,0.798252046,0.861350298,0.026239254,0.568184793,0.529028535
0.2138,0.1071,0.1071,0.3666,0.2138,0.876728177,0.827531636,0.01181122,0.277791977,0.826584518
0.1071,0.1388,0.1388,0.2138,0.1071,0.558286965,0.568184793,0.190033689,0.586958945,0.861350298
0.1388,0,0,0.1071,0.1388,0.458582252,0.277791977,0.529028535,0.798252046,0.827531636
0,0,0,0.1388,0,0.475991964,0.586958945,0.826584518,0.876728177,0.568184793
0,0,0,0,0,0.68334502,0.798252046,0.861350298,0.558286965,0.277791977
0,0,0,0,0,0.839030862,0.876728177,0.827531636,0.458582252,0.586958945
0,0,0,0,0,0.835533857,0.558286965,0.568184793,0.475991964,0.798252046
0,0,0,0,0,0.920808613,0.458582252,0.277791977,0.68334502,0.876728177
0,0,0,0,0,0.772970855,0.475991964,0.586958945,0.839030862,0.558286965
0,0,0,0,0,0.327633321,0.68334502,0.798252046,0.835533857,0.458582252
0,0,0,0,0,0.179378852,0.839030862,0.876728177,0.920808613,0.475991964
0,0.1423,0.1423,0,0,0.521349788,0.835533857,0.558286965,0.772970855,0.68334502
0.1423,0.1288,0.1288,0,0.1423,0.634025276,0.920808613,0.458582252,0.327633321,0.839030862
0.1288,0.2595,0.2595,0.1423,0.1288,0.727685094,0.772970855,0.475991964,0.179378852,0.835533857
0.2595,0.4111,0.4111,0.1288,0.2595,0.655138195,0.327633321,0.68334502,0.521349788,0.920808613
0.4111,0.525,0.525,0.2595,0.4111,0.694265127,0.179378852,0.839030862,0.634025276,0.772970855
0.525,0.6027,0.6027,0.4111,0.525,0.392424762,0.521349788,0.835533857,0.727685094,0.327633321
0.6027,0.6716,0.6716,0.525,0.6027,0.338385493,0.634025276,0.920808613,0.655138195,0.179378852
0.6716,0.6504,0.6504,0.6027,0.6716,0.652789056,0.727685094,0.772970855,0.694265127,0.521349788
0.6504,0.6406,0.6406,0.6716,0.6504,0.57474345,0.655138195,0.327633321,0.392424762,0.634025276
0.6406,0.5846,0.5846,0.6504,0.6406,0.370055348,0.694265127,0.179378852,0.338385493,0.727685094
0.5846,0.4911,0.4911,0.6406,0.5846,0.291444421,0.392424762,0.521349788,0.652789056,0.655138195
0.4911,0.3458,0.3458,0.5846,0.4911,0.414478302,0.338385493,0.634025276,0.57474345,0.694265127
0.3458,0.2061,0.2061,0.4911,0.3458,0.827148199,0.652789056,0.727685094,0.370055348,0.392424762
0.2061,0.095,0.095,0.3458,0.2061,0.916300356,0.57474345,0.655138195,0.291444421,0.338385493
0.095,0.0588,0.0588,0.2061,0.095,0.881966531,0.370055348,0.694265127,0.414478302,0.652789056
0.0588,0,0,0.095,0.0588,0.923477471,0.291444421,0.392424762,0.827148199,0.57474345
0,0,0,0.0588,0,0.94402045,0.414478302,0.338385493,0.916300356,0.370055348
0,0,0,0,0,0.983298659,0.827148199,0.652789056,0.881966531,0.291444421
0,0,0,0,0,0.978707671,0.916300356,0.57474345,0.923477471,0.414478302
0,0,0,0,0,0.877108097,0.881966531,0.370055348,0.94402045,0.827148199
0,0,0,0,0,0.683879137,0.923477471,0.291444421,0.983298659,0.916300356
0,0,0,0,0,0.204530478,0.94402045,0.414478302,0.978707671,0.881966531
0,0,0,0,0,0.013544839,0.983298659,0.827148199,0.877108097,0.923477471
0,0,0,0,0,0.00128691,0.978707671,0.916300356,0.683879137,0.94402045
0,0.1576,0.1576,0,0,0.112565652,0.877108097,0.881966531,0.204530478,0.983298659
0.1576,0.1266,0.1266,0,0.1576,0.100983456,0.683879137,0.923477471,0.013544839,0.978707671
0.1266,0.2581,0.2581,0.1576,0.1266,0.084440075,0.204530478,0.94402045,0.00128691,0.877108097
0.2581,0.4007,0.4007,0.1266,0.2581,0.154688537,0.013544839,0.983298659,0.112565652,0.683879137
0.4007,0.491,0.491,0.2581,0.4007,0.221458226,0.00128691,0.978707671,0.100983456,0.204530478
0.491,0.5893,0.5893,0.4007,0.491,0.204176635,0.112565652,0.877108097,0.084440075,0.013544839
0.5893,0.6051,0.6051,0.491,0.5893,0.097894594,0.100983456,0.683879137,0.154688537,0.00128691
0.6051,0.6034,0.6034,0.5893,0.6051,0.139793471,0.084440075,0.204530478,0.221458226,0.112565652
0.6034,0.5631,0.5631,0.6051,0.6034,0.52677238,0.154688537,0.013544839,0.204176635,0.100983456
0.5631,0.3841,0.3841,0.6034,0.5631,0.307773411,0.221458226,0.00128691,0.097894594,0.084440075
0.3841,0.3151,0.3151,0.5631,0.3841,0.279155374,0.204176635,0.112565652,0.139793471,0.154688537
0.3151,0.3217,0.3217,0.3841,0.3151,0.365559608,0.097894594,0.100983456,0.52677238,0.221458226
0.3217,0.1621,0.1621,0.3151,0.3217,0.502807021,0.139793471,0.084440075,0.307773411,0.204176635
0.1621,0.0782,0.0782,0.3217,0.1621,0.626967907,0.52677238,0.154688537,0.279155374,0.097894594
0.0782,0.1001,0.1001,0.1621,0.0782,0.705600381,0.307773411,0.221458226,0.365559608,0.139793471
0.1001,0,0,0.0782,0.1001,0.788164437,0.279155374,0.204176635,0.502807021,0.52677238
0,0,0,0.1001,0,0.832224965,0.365559608,0.097894594,0.626967907,0.307773411
0,0,0,0,0,0.734846413,0.502807021,0.139793471,0.705600381,0.279155374
0,0,0,0,0,0.590619326,0.626967907,0.52677238,0.788164437,0.365559608
0,0,0,0,0,0.436024427,0.705600381,0.307773411,0.832224965,0.502807021
0,0,0,0,0,0.47070837,0.788164437,0.279155374,0.734846413,0.626967907
0,0,0,0,0,0.1722188,0.832224965,0.365559608,0.590619326,0.705600381
0,0,0,0,0,0.083201431,0.734846413,0.502807021,0.436024427,0.788164437
0,0,0,0,0,0.358199447,0.590619326,0.626967907,0.47070837,0.832224965
0,0.145,0.145,0,0,0.258043587,0.436024427,0.705600381,0.1722188,0.734846413
0.145,0.1224,0.1224,0,0.145,0.145203382,0.47070837,0.788164437,0.083201431,0.590619326
0.1224,0.2575,0.2575,0.145,0.1224,0.216392785,0.1722188,0.832224965,0.358199447,0.436024427
0.2575,0.4072,0.4072,0.1224,0.2575,0.052372407,0.083201431,0.734846413,0.258043587,0.47070837
0.4072,0.5021,0.5021,0.2575,0.4072,0.241585031,0.358199447,0.590619326,0.145203382,0.1722188
0.5021,0.572,0.572,0.4072,0.5021,0.488935351,0.258043587,0.436024427,0.216392785,0.083201431
0.572,0.5861,0.5861,0.5021,0.572,0.506256759,0.145203382,0.47070837,0.052372407,0.358199447
0.5861,0.566,0.566,0.572,0.5861,0.352107048,0.216392785,0.1722188,0.241585031,0.258043587
0.566,0.5915,0.5915,0.5861,0.566,0.081939735,0.052372407,0.083201431,0.488935351,0.145203382
0.5915,0.5309,0.5309,0.566,0.5915,0.014518855,0.241585031,0.358199447,0.506256759,0.216392785
0.5309,0.4564,0.4564,0.5915,0.5309,0.005508712,0.488935351,0.258043587,0.352107048,0.052372407
0.4564,0.3339,0.3339,0.5309,0.4564,0.108492963,0.506256759,0.145203382,0.081939735,0.241585031
0.3339,0.2068,0.2068,0.4564,0.3339,0.539468288,0.352107048,0.216392785,0.014518855,0.488935351
0.2068,0.0833,0.0833,0.3339,0.2068,0.761301816,0.081939735,0.052372407,0.005508712,0.506256759
0.0833,0.1042,0.1042,0.2068,0.0833,0.77053988,0.014518855,0.241585031,0.108492963,0.352107048
0.1042,0,0,0.0833,0.1042,0.853730261,0.005508712,0.488935351,0.539468288,0.081939735
0,0,0,0.1042,0,0.8607921,0.108492963,0.506256759,0.761301816,0.014518855
0,0,0,0,0,0.904818296,0.539468288,0.352107048,0.77053988,0.005508712
0,0,0,0,0,0.565592647,0.761301816,0.081939735,0.853730261,0.108492963
0,0,0,0,0,0.626803935,0.77053988,0.014518855,0.8607921,0.539468288
0,0,0,0,0,0.539959848,0.853730261,0.005508712,0.904818296,0.761301816
0,0,0,0,0,0.242201939,0.8607921,0.108492963,0.565592647,0.77053988
0,0,0,0,0,0.118469387,0.904818296,0.539468288,0.626803935,0.853730261
0,0,0,0,0,0.100368783,0.565592647,0.761301816,0.539959848,0.8607921
0,0.156,0.156,0,0,0.086505473,0.626803935,0.77053988,0.242201939,0.904818296
0.156,0.1088,0.1088,0,0.156,0.128976002,0.539959848,0.853730261,0.118469387,0.565592647
0.1088,0.2604,0.2604,0.156,0.1088,0.149094954,0.242201939,0.8607921,0.100368783,0.626803935
0.2604,0.4166,0.4166,0.1088,0.2604,0.240285978,0.118469387,0.904818296,0.086505473,0.539959848
0.4166,0.5314,0.5314,0.2604,0.4166,0.207831144,0.100368783,0.565592647,0.128976002,0.242201939
0.5314,0.6253,0.6253,0.4166,0.5314,0.129709885,0.086505473,0.626803935,0.149094954,0.118469387
0.6253,0.6604,0.6604,0.5314,0.6253,0.057884358,0.128976002,0.539959848,0.240285978,0.100368783
0.6604,0.6453,0.6453,0.6253,0.6604,0.024031591,0.149094954,0.242201939,0.207831144,0.086505473
0.6453,0.6279,0.6279,0.6604,0.6453,0.045733269,0.240285978,0.118469387,0.129709885,0.128976002
0.6279,0.5698,0.5698,0.6453,0.6279,0.044309758,0.207831144,0.100368783,0.057884358,0.149094954
0.5698,0.4767,0.4767,0.6279,0.5698,0.027911447,0.129709885,0.086505473,0.024031591,0.240285978
0.4767,0.347,0.347,0.5698,0.4767,0.122761264,0.057884358,0.128976002,0.045733269,0.207831144
0.347,0.1762,0.1762,0.4767,0.347,0.274397761,0.024031591,0.149094954,0.044309758,0.129709885
0.1762,0.0552,0.0552,0.347,0.1762,0.261478841,0.045733269,0.240285978,0.027911447,0.057884358
0.0552,0,0,0.1762,0.0552,0.455997854,0.044309758,0.207831144,0.122761264,0.024031591
0,0,0,0.0552,0,0.762791038,0.027911447,0.129709885,0.274397761,0.045733269
0,0,0,0,0,0.774410903,0.122761264,0.057884358,0.261478841,0.044309758
0,0,0,0,0,0.595910549,0.274397761,0.024031591,0.455997854,0.027911447
0,0,0,0,0,0.598733366,0.261478841,0.045733269,0.762791038,0.122761264
0,0,0,0,0,0.166959092,0.455997854,0.044309758,0.774410903,0.274397761
0,0,0,0,0,0.135057524,0.762791038,0.027911447,0.595910549,0.261478841
0,0,0,0,0,0.017582571,0.774410903,0.122761264,0.598733366,0.455997854
0,0,0,0,0,0.002247091,0.595910549,0.274397761,0.166959092,0.762791038
0,0,0,0,0,0.005211891,0.598733366,0.261478841,0.135057524,0.774410903
0,0,0,0,0,0.010208551,0.166959092,0.455997854,0.017582571,0.595910549
0,0.0242,0.0242,0,0,0.08069557,0.135057524,0.762791038,0.002247091,0.598733366
0.0242,0.1591,0.1591,0,0.0242,0.021356922,0.017582571,0.774410903,0.005211891,0.166959092
0.1591,0.3185,0.3185,0.0242,0.1591,0.103507802,0.002247091,0.595910549,0.010208551,0.135057524
0.3185,0.469,0.469,0.1591,0.3185,0.178854465,0.005211891,0.598733366,0.08069557,0.017582571
0.469,0.6608,0.6608,0.3185,0.469,0.292314351,0.010208551,0.166959092,0.021356922,0.002247091
0.6608,0.5721,0.5721,0.469,0.6608,0.151595533,0.08069557,0.135057524,0.103507802,0.005211891
0.5721,0.5845,0.5845,0.6608,0.5721,0.103266001,0.021356922,0.017582571,0.178854465,0.010208551
0.5845,0.5715,0.5715,0.5721,0.5845,0.288303316,0.103507802,0.002247091,0.292314351,0.08069557
0.5715,0.555,0.555,0.5845,0.5715,0.23853752,0.178854465,0.005211891,0.151595533,0.021356922
0.555,0.4755,0.4755,0.5715,0.555,0.182607532,0.292314351,0.010208551,0.103266001,0.103507802
0.4755,0.3598,0.3598,0.555,0.4755,0.123560347,0.151595533,0.08069557,0.288303316,0.178854465
